Name:Sat-May-12-12_27_06-CEST-2018.zip,Epsilon:?,Score:-31.303899999998265
Name:Sat-May-12-12_50_27-CEST-2018.zip,Epsilon:?,Score:-44.086187999997
Name:Sat-May-12-13_13_02-CEST-2018.zip,Epsilon:?,Score:-3.1071420000001764
Name:Sat-May-12-13_36_08-CEST-2018.zip,Epsilon:?,Score:-12.97278400000036
Name:Sat-May-12-13_59_32-CEST-2018.zip,Epsilon:?,Score:-27.819537999998047
Name:Sat-May-12-14_22_19-CEST-2018.zip,Epsilon:?,Score:-9.143758000000147
Name:Sat-May-12-14_45_40-CEST-2018.zip,Epsilon:?,Score:-1.840565999999977
Name:Sat-May-12-15_09_39-CEST-2018.zip,Epsilon:?,Score:-4.30538400000097
Name:Sat-May-12-15_33_16-CEST-2018.zip,Epsilon:?,Score:-6.630203999999948
Name:Sat-May-12-15_56_40-CEST-2018.zip,Epsilon:?,Score:-35.8255539999969
Name:Sat-May-12-16_20_09-CEST-2018.zip,Epsilon:?,Score:-34.3710019999969
Name:Sat-May-12-16_43_26-CEST-2018.zip,Epsilon:?,Score:14.63174599999952
Name:Sat-May-12-17_07_26-CEST-2018.zip,Epsilon:?,Score:0.9313179999996664
Name:Sat-May-12-17_31_13-CEST-2018.zip,Epsilon:?,Score:-53.455339999996596
Name:Sat-May-12-17_55_45-CEST-2018.zip,Epsilon:?,Score:-73.2568899999971
Name:Sat-May-12-18_22_28-CEST-2018.zip,Epsilon:?,Score:-35.92973999999727
Name:Sat-May-12-18_44_59-CEST-2018.zip,Epsilon:?,Score:-1.8596259999998774
Name:Sat-May-12-19_07_49-CEST-2018.zip,Epsilon:?,Score:-25.733095999998547
Name:Sat-May-12-19_30_59-CEST-2018.zip,Epsilon:?,Score:1.5470760000002421
Name:Sat-May-12-19_54_30-CEST-2018.zip,Epsilon:?,Score:-12.496840000001114
Name:Sat-May-12-20_17_49-CEST-2018.zip,Epsilon:?,Score:15.948749999999752
Name:Sat-May-12-20_41_43-CEST-2018.zip,Epsilon:?,Score:-4.981478000000939
Name:Sat-May-12-21_05_13-CEST-2018.zip,Epsilon:?,Score:19.509530000000435
Name:Sat-May-12-21_29_34-CEST-2018.zip,Epsilon:?,Score:-34.02816199999803
Name:Sat-May-12-21_55_31-CEST-2018.zip,Epsilon:?,Score:-19.3956659999998
Name:Sat-May-12-22_18_58-CEST-2018.zip,Epsilon:?,Score:1.8491819999998806
Name:Sat-May-12-22_45_02-CEST-2018.zip,Epsilon:?,Score:16.565924000000717
Name:Sat-May-12-23_09_18-CEST-2018.zip,Epsilon:?,Score:-15.383960000000414
Name:Sat-May-12-23_33_02-CEST-2018.zip,Epsilon:?,Score:20.4650240000009
Name:Sat-May-12-23_57_27-CEST-2018.zip,Epsilon:?,Score:-19.869441999998934
Name:Sun-May-13-00_21_02-CEST-2018.zip,Epsilon:?,Score:10.9707679999995
Name:Sun-May-13-00_45_12-CEST-2018.zip,Epsilon:?,Score:13.091491999999551
Name:Sun-May-13-01_09_23-CEST-2018.zip,Epsilon:?,Score:-39.892703999996215
Name:Sun-May-13-01_32_24-CEST-2018.zip,Epsilon:?,Score:-18.42549999999992
Name:Sun-May-13-01_55_37-CEST-2018.zip,Epsilon:?,Score:-37.12121999999715
Name:Sun-May-13-02_18_28-CEST-2018.zip,Epsilon:?,Score:0.3273320000000195
Name:Sun-May-13-02_41_39-CEST-2018.zip,Epsilon:?,Score:-17.71099199999988
Name:Sun-May-13-03_04_16-CEST-2018.zip,Epsilon:?,Score:-2.1899760000000366
Name:Sun-May-13-03_27_41-CEST-2018.zip,Epsilon:?,Score:-17.593081999997054
Name:Sun-May-13-03_50_49-CEST-2018.zip,Epsilon:?,Score:-0.18110999999983737
Name:Sun-May-13-04_14_13-CEST-2018.zip,Epsilon:?,Score:8.175983999999648
Name:Sun-May-13-04_37_48-CEST-2018.zip,Epsilon:?,Score:27.637350000001916
Name:Sun-May-13-05_01_39-CEST-2018.zip,Epsilon:?,Score:-51.52126799999593
Name:Sun-May-13-05_24_32-CEST-2018.zip,Epsilon:?,Score:-22.831987999998518
Name:Sun-May-13-05_47_49-CEST-2018.zip,Epsilon:?,Score:3.4757720000002026
Name:Sun-May-13-06_11_18-CEST-2018.zip,Epsilon:?,Score:-33.92450199999672
Name:Sun-May-13-06_34_07-CEST-2018.zip,Epsilon:?,Score:-24.722519999999033
Name:Sun-May-13-06_56_42-CEST-2018.zip,Epsilon:?,Score:-53.37535999999653
Name:Sun-May-13-07_19_13-CEST-2018.zip,Epsilon:?,Score:-22.39049199999881
Name:Sun-May-13-07_42_17-CEST-2018.zip,Epsilon:?,Score:15.480311999999504
Name:Sun-May-13-08_06_15-CEST-2018.zip,Epsilon:?,Score:-36.902663999996655
Name:Sun-May-13-08_29_13-CEST-2018.zip,Epsilon:?,Score:-2.6187539999999188
Name:Sun-May-13-08_53_19-CEST-2018.zip,Epsilon:?,Score:38.44318000000293
Name:Sun-May-13-09_17_20-CEST-2018.zip,Epsilon:?,Score:-49.10483799999633
Name:Sun-May-13-09_40_14-CEST-2018.zip,Epsilon:?,Score:-43.93152399999638
Name:Sun-May-13-10_02_46-CEST-2018.zip,Epsilon:?,Score:-35.45275999999662
Name:Sun-May-13-10_24_52-CEST-2018.zip,Epsilon:?,Score:-47.783619999996674
Name:Sun-May-13-10_47_10-CEST-2018.zip,Epsilon:?,Score:-30.98624399999667
Name:Sun-May-13-11_09_39-CEST-2018.zip,Epsilon:?,Score:-22.735611999998333
Name:Sun-May-13-11_32_16-CEST-2018.zip,Epsilon:?,Score:-7.142142000000226
Name:Sun-May-13-11_55_09-CEST-2018.zip,Epsilon:?,Score:-18.469261999998917
Name:Sun-May-13-12_18_38-CEST-2018.zip,Epsilon:?,Score:-14.714268000000253
Name:Sun-May-13-12_43_38-CEST-2018.zip,Epsilon:?,Score:23.214934000001783
Name:Mon-May-14-22_17_28-CEST-2018.zip,Epsilon:?,Score:-42.010061999996914
Name:Mon-May-14-22_40_13-CEST-2018.zip,Epsilon:?,Score:-18.413523999999775
Name:Mon-May-14-23_02_47-CEST-2018.zip,Epsilon:?,Score:-53.45719599999622
Name:Mon-May-14-23_24_47-CEST-2018.zip,Epsilon:?,Score:-33.32687799999794
Name:Mon-May-14-23_46_32-CEST-2018.zip,Epsilon:?,Score:-64.42911999999612
Name:Tue-May-15-00_08_05-CEST-2018.zip,Epsilon:?,Score:-21.83699399999892
Name:Tue-May-15-00_30_14-CEST-2018.zip,Epsilon:?,Score:-29.55518399999513
Name:Tue-May-15-00_52_15-CEST-2018.zip,Epsilon:?,Score:-59.565821999996196
Name:Tue-May-15-01_13_55-CEST-2018.zip,Epsilon:?,Score:-65.28376399999577
Name:Tue-May-15-01_35_32-CEST-2018.zip,Epsilon:?,Score:-17.852552000000085
Name:Tue-May-15-01_57_55-CEST-2018.zip,Epsilon:?,Score:-22.799281999999064
